02940,0.25,9/30/2024,59.00,612.00,27.521,,,,,,,,FOE,013,9,LINE_14,LAC,PHARMA
02941,0.14,11/11/2024,30.00,306.00,12.001,,,,,,,,FOE,013,9,LINE_14,LAC,PHARMA
02942,0.07,12/5/2024,11.00,147.77,1.182,,,,,,,,INDUS,011,31,EHS,KAL,EHS-MOI
02943,0.02,12/23/2024,,58.50,,,,,,,,,FOE,013,9,LINE_09,LAC,DELEGUE
02944,0.02,12/23/2024,,58.50,,,,,,,,,FOE,013,9,LINE_08,LAC,
02945,-0.01,1/2/2025,,,,,,,,,,,FOE,013,9,LINE_12,LAC,
02946,-0.02,1/8/2025,,,,,,,,,,,FOE,013,9,LINE_09,LAC,
02947,-0.02,1/7/2025,,,,,,,,,,,FOE,013,9,LINE_08,LAC,
02948,-0.02,1/8/2025,,,,,,,,,,,FOE,013,9,LINE_06,LAC,
02949,-0.02,1/8/2025,,,,,,,,,,,FOE,013,9,LINE_08,LAC,
02950,-0.02,1/9/2025,,,,,,,,,,,FOE,013,9,LINE_06,LAC,
02951,-0.04,1/13/2025,,,,,,,,,,,FOE,013,9,LINE_11,LAC,
20002,10.25,10/13/2014,132.00,2058.00,208.608,,,,,,,,SHO,013,24,SHO,LAC2,FF-MANAGER
20002,10.25,10/13/2014,132.00,2058.00,228.528,,,,,,,,SHO,013,24,SHO,LAC2,FF-MANAGER
20010,10.14,11/21/2014,250.00,1944.50,319.086,,,,,,,,SHO,013,,SHO,LAC2,
20013,9.61,6/1/2015,262.00,2022.50,194.937,,,,,,,,FOE,013,9,LINE_10,LAC2,VISIT-MEDI
20019,7.54,8/15/2016,44.00,90.00,22.004,,,,,,,,FOE,013,9,LINE_09,LAC2,VISIT-MEDI
20022,7.45,11/15/2016,75.00,500.00,43.278,,,,,,,,FOE,013,9,LINE_02,LAC2,DELEGUE
20022,8.15,11/15/2016,,500.00,,,,,,,,,FOE,013,9,LINE_02,LAC2,DELEGUE
20023,6.53,1/15/2018,139.00,933.50,115.987,,,,,,,,FOE,013,9,LINE_01,LAC2,DELEGUE
20025,6.51,7/5/2018,264.00,1995.50,142.764,,,,,,,,FOE,013,9,LINE_01,LAC2,VISIT-MEDI
20029,5.54,4/11/2019,196.00,1455.50,181.790,,,,,,,,FOE,013,9,LINE_04,LAC2,DELEGUE
20031,4.56,1/3/2020,153.00,1122.50,163.496,,,,,,,,FOE,013,9,LINE_01,LAC2,SUP-MEDICA
20031,5.01,1/3/2020,,1122.50,,,,,,,,,FOE,013,9,LINE_01,LAC2,SUP-MEDICA
20034,4.04,12/21/2020,261.00,2022.50,123.640,,,,,,,,FOE,013,9,LINE_03,LAC2,VISIT-MEDI
20036,2.94,1/24/2022,264.00,1998.00,186.020,,,,,,,,FOE,013,9,LINE_02,LAC2,DELEGUE
20038,2.71,4/18/2022,,,,,,,,,,,FOE,013,9,LINE_01,LAC2,
20039,2.40,8/9/2022,66.00,2013.50,27.450,,,,,,,,FOE,013,9,LINE_01,LAC2,
20039,2.40,8/9/2022,195.00,2013.50,86.969,,,,,,,,FOE,013,9,LINE_01,LAC2,
20040,2.10,11/28/2022,87.00,900.00,40.847,,,,,,,,FOE,013,9,LINE_05,LAC2,VISIT-MEDI
20040,1.65,11/28/2022,49.00,900.00,25.346,,,,,,,,FOE,013,9,LINE_05,LAC2,VISIT-MEDI
20042,1.69,4/24/2023,259.00,2056.50,127.303,,,,,,,,FOE,013,9,LINE_01,LAC2,
20043,1.67,5/2/2023,264.00,2022.50,167.260,,,,,,,,FOE,013,9,LINE_01,LAC2,
20044,1.57,6/7/2023,254.00,1928.50,98.521,,,,,,,,FOE,013,9,LINE_07,LAC2,
20045,1.45,7/21/2023,264.00,2061.00,145.356,,,,,,,,FOE,013,9,LINE_01,LAC2,
20046,1.36,8/22/2023,264.00,2004.50,83.300,,,,,,,,FOE,013,9,LINE_02,LAC2,
20047,1.32,9/7/2023,264.00,2058.50,105.612,,,,,,,,FOE,013,9,LINE_02,LAC2,
20048,0.47,1/31/2024,125.00,978.50,42.074,,,,,,,,FOE,013,9,LINE_01,LAC2,VISIT-MEDI
20049,0.64,5/13/2024,160.00,1359.00,74.633,,,,,,,,FOE,013,9,LINE_08,LAC2,
20050,0.64,5/13/2024,159.00,1377.00,90.217,,,,,,,,FOE,013,9,LINE_02,LAC2,
20051,0.50,7/1/2024,121.00,1048.50,137.758,,,,,,,,FOE,013,9,LINE_01,LAC2,SUP-MEDICA
20052,0.37,8/19/2024,89.00,796.50,38.518,,,,,,,,FOE,013,9,LINE_01,LAC2,VISIT-MEDI
20053,0.32,9/4/2024,76.00,720.00,40.566,,,,,,,,FOE,013,9,LINE_09,LAC2,
20054,0.27,9/23/2024,66.00,612.00,33.006,,,,,,,,FOE,013,9,LINE_01,LAC2,DELEGUE
